REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
org.spacious_team.table_wrapper.api.MutableTableRow	getCell(int)	row	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getRowNum()	row	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getFirstCellNum()	row	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getLastCellNum()	row	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	rowContains(java.lang.Object)	row	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	iterator()	row	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	dao	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	row	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getIntCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	dao	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getIntCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	row	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getLongCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	dao	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getLongCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	row	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getDoubleCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	dao	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getDoubleCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	row	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getBigDecimalCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	dao	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getBigDecimalCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	row	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getStringCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	dao	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getStringCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	row	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getInstantCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	dao	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getInstantCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	row	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getLocalDateTimeCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	dao	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getLocalDateTimeCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	row	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	getCellIndex(org.spacious_team.table_wrapper.api.TableColumnDescription)	table	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	clone()	super	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.MutableTableRow	clone()	this	org.spacious_team.table_wrapper.api.MutableTableRow	SOURCE
org.spacious_team.table_wrapper.api.CellDataAccessObject	getLongValue(C)	spacePattern	org.spacious_team.table_wrapper.api.CellDataAccessObject	SOURCE
org.spacious_team.table_wrapper.api.CellDataAccessObject	getLongValue(C)	NO_CELL_VALUE_EXCEPTION_MESSAGE	org.spacious_team.table_wrapper.api.CellDataAccessObject	SOURCE
org.spacious_team.table_wrapper.api.CellDataAccessObject	getDoubleValue(C)	spacePattern	org.spacious_team.table_wrapper.api.CellDataAccessObject	SOURCE
org.spacious_team.table_wrapper.api.CellDataAccessObject	getDoubleValue(C)	NO_CELL_VALUE_EXCEPTION_MESSAGE	org.spacious_team.table_wrapper.api.CellDataAccessObject	SOURCE
org.spacious_team.table_wrapper.api.CellDataAccessObject	getBigDecimalValue(C)	ZERO	java.math.BigDecimal	SOURCE
org.spacious_team.table_wrapper.api.CellDataAccessObject	getLocalDateTimeValue(C)	defaultZoneId	org.spacious_team.table_wrapper.api.CellDataAccessObject	SOURCE
org.spacious_team.table_wrapper.api.TableColumn	NOCOLUMN_INDEX	NOCOLUMN_INDEX	org.spacious_team.table_wrapper.api.TableColumn	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	find(java.lang.Object,int)	MAX_VALUE	java.lang.Integer	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	find(java.lang.Object,int,int)	MAX_VALUE	java.lang.Integer	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	find(int,java.util.function.Predicate)	MAX_VALUE	java.lang.Integer	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	find(int,int,java.util.function.Predicate)	MAX_VALUE	java.lang.Integer	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	findByPrefix(java.lang.String,int)	MAX_VALUE	java.lang.Integer	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	findByPrefix(java.lang.String,int,int)	MAX_VALUE	java.lang.Integer	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	findByPrefix(java.lang.String,int,int,int,int)	NOT_FOUND	org.spacious_team.table_wrapper.api.TableCellAddress	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	getTableCellRange(java.lang.String,int,java.lang.String)	EMPTY_RANGE	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	getTableCellRange(java.util.function.Predicate,int,java.util.function.Predicate)	EMPTY_RANGE	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	getTableCellRange(java.util.function.Predicate,int,java.util.function.Predicate)	NOT_FOUND	org.spacious_team.table_wrapper.api.TableCellAddress	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	getTableCellRange(java.util.function.Predicate,int,java.util.function.Predicate)	EMPTY_RANGE	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	getTableCellRange(java.util.function.Predicate,int,java.util.function.Predicate)	NOT_FOUND	org.spacious_team.table_wrapper.api.TableCellAddress	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	getTableCellRange(java.util.function.Predicate,int,java.util.function.Predicate)	EMPTY_RANGE	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	getTableCellRange(java.lang.String,int)	EMPTY_RANGE	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	getTableCellRange(java.util.function.Predicate,int)	EMPTY_RANGE	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	getTableCellRange(java.util.function.Predicate,int)	NOT_FOUND	org.spacious_team.table_wrapper.api.TableCellAddress	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	getTableCellRange(java.util.function.Predicate,int)	EMPTY_RANGE	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	create(java.lang.String,java.lang.String,java.lang.Class)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	create(java.lang.String,java.lang.String,java.lang.Class)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	create(java.lang.String,java.lang.Class)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	create(java.lang.String,java.lang.Class)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	create(java.lang.String,java.lang.String,java.lang.Class,int)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	create(java.lang.String,java.lang.String,java.lang.Class,int)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	create(java.lang.String,java.lang.Class,int)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	create(java.lang.String,java.lang.Class,int)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	create(java.util.function.Predicate,java.util.function.Predicate,java.lang.Class)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	create(java.util.function.Predicate,java.util.function.Predicate,java.lang.Class)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	create(java.util.function.Predicate,java.lang.Class)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	create(java.util.function.Predicate,java.lang.Class)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	create(java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	create(java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	create(java.util.function.Predicate,java.lang.Class,int)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	create(java.util.function.Predicate,java.lang.Class,int)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	createNameless(java.lang.String,java.lang.String,java.lang.Class)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	createNameless(java.lang.String,java.lang.String,java.lang.Class)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	createNameless(java.lang.String,java.lang.Class)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	createNameless(java.lang.String,java.lang.Class)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	createNameless(java.lang.String,java.lang.String,java.lang.String,java.lang.Class,int)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	createNameless(java.lang.String,java.lang.String,java.lang.String,java.lang.Class,int)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	createNameless(java.lang.String,java.lang.String,java.lang.Class,int)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	createNameless(java.lang.String,java.lang.String,java.lang.Class,int)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	createNameless(java.util.function.Predicate,java.util.function.Predicate,java.lang.Class)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	createNameless(java.util.function.Predicate,java.util.function.Predicate,java.lang.Class)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	createNameless(java.util.function.Predicate,java.lang.Class)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	createNameless(java.util.function.Predicate,java.lang.Class)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	createNameless(java.lang.String,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	createNameless(java.lang.String,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	createNameless(java.lang.String,java.util.function.Predicate,java.lang.Class,int)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.ReportPage	createNameless(java.lang.String,java.util.function.Predicate,java.lang.Class,int)	this	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	containsRow(int)	firstColumn	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	containsRow(int)	lastRow	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	containsColumn(int)	firstColumn	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	containsColumn(int)	lastColumn	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	addRowsToTop(int)	firstRow	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	addRowsToTop(int)	lastRow	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	addRowsToTop(int)	firstColumn	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	addRowsToTop(int)	lastColumn	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	addRowsToBottom(int)	firstRow	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	addRowsToBottom(int)	lastRow	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	addRowsToBottom(int)	firstColumn	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	addRowsToBottom(int)	lastColumn	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	addColumnsToLeft(int)	firstRow	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	addColumnsToLeft(int)	lastRow	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	addColumnsToLeft(int)	firstColumn	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	addColumnsToLeft(int)	lastColumn	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	addColumnsToRight(int)	firstRow	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	addColumnsToRight(int)	lastRow	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	addColumnsToRight(int)	firstColumn	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange	addColumnsToRight(int)	lastColumn	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange$EmptyTableCellRange	addRowsToTop(int)	this	org.spacious_team.table_wrapper.api.TableCellRange$EmptyTableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange$EmptyTableCellRange	addRowsToBottom(int)	this	org.spacious_team.table_wrapper.api.TableCellRange$EmptyTableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange$EmptyTableCellRange	addColumnsToLeft(int)	this	org.spacious_team.table_wrapper.api.TableCellRange$EmptyTableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableCellRange$EmptyTableCellRange	addColumnsToRight(int)	this	org.spacious_team.table_wrapper.api.TableCellRange$EmptyTableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableFactoryRegistry	add(org.spacious_team.table_wrapper.api.TableFactory)	factories	org.spacious_team.table_wrapper.api.TableFactoryRegistry	SOURCE
org.spacious_team.table_wrapper.api.TableFactoryRegistry	getAll()	factories	org.spacious_team.table_wrapper.api.TableFactoryRegistry	SOURCE
org.spacious_team.table_wrapper.api.TableFactoryRegistry	get(org.spacious_team.table_wrapper.api.ReportPage)	factories	org.spacious_team.table_wrapper.api.TableFactoryRegistry	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	EMPTY_RANGE	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	NOT_FOUND	org.spacious_team.table_wrapper.api.TableCellAddress	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.lang.Class,int)	EMPTY_RANGE	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.lang.Class,int)	NOT_FOUND	org.spacious_team.table_wrapper.api.TableCellAddress	SOURCE
